county,year,total_postings,mention_specialized,mention_software,mention_common,n_corporate,n_university,n_federal_lab,n_government,n_staffing,n_unclassified,n_remote,n_hybrid,n_onsite,share_remote,share_hybrid,share_onsite,share_specialized,share_software,share_common,mean_skills_per_posting,n_distinct_skills,n_rca_skills,avg_ubiquity,skill_hhi,skill_entropy,eci,fitness,skill_density,skill_coherence,avg_centrality,corp_n_rca_skills,univ_n_rca_skills,fede_n_rca_skills,gove_n_rca_skills,staf_n_rca_skills,rucc_2023,rucc_tier
12049,2010,192,931,44,556,70,4,0,0,23,95,3,0,189,,,0.984375,0.608099,0.0287394,0.363161,7.97396,410.0,356.0,880.883,0.0072113,7.94577,-0.539719,3.7905e-11,0.0119017,0.251702,0.0554398,99.0,,,,9.0,6,nonmetro_adjacent
12051,2010,572,1459,118,849,257,0,2,3,111,199,1,1,570,,,0.996503,0.601402,0.0486397,0.349959,4.24126,617.0,510.0,748.358,0.00748623,8.25307,-0.65423,8.04164e-11,0.0179787,0.210854,0.0589965,112.0,,,,36.0,4,nonmetro_adjacent
12053,2010,1899,9703,573,5704,1360,7,0,0,147,385,15,3,1880,,,0.989995,0.607197,0.0358573,0.356946,8.41496,1760.0,1208.0,569.243,0.00524097,9.13941,-1.00455,0.00000307258,0.0450343,0.188314,0.0659008,568.0,1.0,,,60.0,1,large_metro
12055,2010,2058,5414,183,3460,997,7,0,11,186,857,20,2,2035,,,0.988824,0.59777,0.0202054,0.382025,4.40087,1250.0,986.0,708.414,0.00670638,8.73024,-1.25332,1.98828e-10,0.0328159,0.232376,0.0608824,329.0,,,3.0,47.0,3,small_metro
12057,2010,61642,386418,76554,228518,26821,1425,23,280,7901,25192,1827,281,59502,,,0.965283,0.558819,0.110709,0.330472,11.2178,10438.0,4413.0,189.658,0.00293999,10.4843,1.66469,2.47441,0.207563,0.107505,0.0756104,3114.0,520.0,20.0,238.0,1675.0,1,large_metro
12059,2010,142,283,15,279,54,1,0,0,11,76,0,0,142,,,1.0,0.490468,0.0259965,0.483536,4.06338,177.0,164.0,1150.81,0.0162647,6.76667,-0.247122,5.48032e-13,0.00523484,0.312331,0.0510065,35.0,,,,6.0,8,nonmetro_adjacent
12061,2010,2021,8877,665,5861,934,7,0,8,81,991,31,5,1984,,,0.981692,0.576316,0.0431734,0.38051,7.62147,1858.0,1360.0,570.78,0.00508669,9.2778,-1.23415,7.55728e-8,0.0504733,0.185781,0.0664875,419.0,1.0,,4.0,75.0,3,small_metro
12063,2010,1048,3567,189,2225,800,4,0,24,28,192,6,1,1041,,,0.993321,0.596389,0.0316001,0.372011,5.70706,909.0,754.0,772.039,0.00676777,8.53842,-0.998062,2.41019e-10,0.0257651,0.233506,0.0602032,302.0,,,24.0,11.0,6,nonmetro_adjacent
12065,2010,237,549,21,513,97,1,0,0,51,88,0,0,237,,,1.0,0.506925,0.0193906,0.473684,4.56962,263.0,225.0,1121.67,0.0150355,7.04895,-0.385333,2.3302e-12,0.00718693,0.307948,0.0521574,52.0,,,,22.0,2,small_metro
12067,2010,23,71,4,32,7,0,0,0,1,15,1,0,22,,,0.956522,0.663551,0.0373832,0.299065,4.65217,78.0,76.0,1010.72,0.0156346,6.20399,-0.00310733,5.12821e-14,0.0024767,0.299905,0.0505438,,,,,,9,rural
12069,2010,5287,19728,828,13412,3347,16,0,100,324,1500,48,11,5226,,,0.988462,0.580782,0.0243759,0.394842,6.42482,2605.0,1773.0,543.118,0.00579174,9.2595,-1.40643,6.55851e-8,0.0649062,0.182298,0.0678124,836.0,2.0,,87.0,118.0,1,large_metro
12071,2010,17695,71987,7004,58319,8018,435,5,78,1098,8061,512,61,17114,,,0.967166,0.524266,0.0510087,0.424725,7.75982,5391.0,3020.0,371.095,0.0050286,9.73226,-0.837195,0.000540384,0.123988,0.137647,0.072923,1476.0,325.0,,71.0,455.0,2,small_metro
12073,2010,18469,103528,17442,56521,8509,1326,14,176,2629,5815,324,69,18073,,,0.978559,0.583286,0.0982698,0.318444,9.61021,7460.0,4135.0,252.789,0.00278329,10.5202,0.445543,0.0159742,0.183433,0.119828,0.0755781,2093.0,604.0,9.0,109.0,737.0,2,small_metro
12075,2010,174,701,35,507,93,2,0,0,6,73,1,1,172,,,0.988506,0.563958,0.0281577,0.407884,7.14368,344.0,310.0,982.06,0.00818291,7.73616,-0.504239,7.70026e-11,0.0100586,0.263797,0.0535051,98.0,,,,4.0,2,small_metro
12077,2010,31,147,24,120,12,3,0,0,1,15,1,0,30,,,0.967742,0.505155,0.0824742,0.412371,9.3871,157.0,148.0,774.813,0.00910476,7.11755,-0.153333,3.03242e-12,0.00505324,0.200693,0.0540018,17.0,,,,,8,nonmetro_adjacent
12079,2010,1053,1849,125,1694,292,5,0,5,26,725,68,3,982,,,0.932574,0.504089,0.0340785,0.461832,3.48338,780.0,630.0,782.353,0.0103856,8.26303,-0.818131,3.79076e-9,0.0223909,0.224916,0.0608861,156.0,,,,8.0,8,nonmetro_adjacent
12081,2010,7261,31135,3635,22123,3520,33,4,11,583,3110,160,30,7068,,,0.97342,0.547255,0.0638919,0.388853,7.83542,3973.0,2270.0,405.544,0.00461507,9.76059,-0.888093,0.000211355,0.0930476,0.144798,0.0718818,922.0,18.0,,2.0,279.0,2,small_metro
12083,2010,5798,23318,1502,16045,2971,5,0,45,479,2298,200,12,5584,,,0.963091,0.570611,0.0367552,0.392634,7.04812,3038.0,2024.0,507.118,0.00535556,9.49568,-1.45451,0.0000130369,0.074671,0.173113,0.0685347,907.0,1.0,,30.0,239.0,2,small_metro
12085,2010,2792,9368,799,7202,1257,13,37,35,144,1306,43,3,2743,,,0.98245,0.539352,0.0460015,0.414647,6.22099,2267.0,1626.0,527.846,0.00533094,9.35916,-1.24211,0.0000142571,0.0615108,0.174052,0.0679749,473.0,6.0,49.0,31.0,102.0,2,small_metro
12086,2010,69069,420409,62147,288332,36109,2631,64,403,7715,22147,1340,229,67460,,,0.976704,0.545357,0.0806174,0.374026,11.1611,10687.0,4649.0,231.68,0.00359455,10.2809,1.09796,1.47238,0.213303,0.107547,0.0747406,3278.0,757.0,122.0,336.0,1735.0,1,large_metro
12087,2010,1868,6962,383,5162,1057,8,0,6,75,722,37,10,1821,,,0.974839,0.556648,0.0306229,0.412729,6.6954,1709.0,1238.0,593.3,0.00608742,9.13667,-1.1467,6.7898e-8,0.0453228,0.19294,0.0654487,458.0,8.0,,1.0,24.0,4,nonmetro_adjacent
12089,2010,799,2790,215,2366,534,2,0,4,43,216,4,5,790,,,0.988736,0.519456,0.0400298,0.440514,6.72215,930.0,737.0,741.146,0.00785745,8.46785,-0.935137,1.30758e-9,0.0261358,0.218314,0.0614537,248.0,,,4.0,18.0,1,large_metro
12091,2010,8350,46117,4258,30254,5102,22,26,21,538,2641,132,22,8192,,,0.981078,0.571965,0.0528098,0.375225,9.65617,4240.0,2541.0,389.266,0.00360128,9.95495,-0.867945,0.000684235,0.10143,0.139521,0.070654,1374.0,9.0,25.0,16.0,349.0,2,small_metro
12093,2010,595,2031,53,1096,463,0,0,1,33,98,6,0,589,,,0.989916,0.638679,0.0166667,0.344654,5.34454,653.0,531.0,899.223,0.0082564,8.18966,-0.823694,1.66423e-11,0.0171542,0.299684,0.0568149,187.0,,,,7.0,4,nonmetro_adjacent
12095,2010,62514,362678,61533,230628,29001,1292,101,254,6666,25200,2152,280,60052,,,0.960617,0.553843,0.0939666,0.35219,10.4751,10573.0,4770.0,214.901,0.00333857,10.4217,1.422,3.9635,0.220199,0.10628,0.0748596,3301.0,589.0,194.0,283.0,1836.0,1,large_metro
12097,2010,4054,22456,2770,15146,2631,14,0,3,276,1130,64,14,3975,,,0.980513,0.556227,0.0686119,0.375161,9.95856,3270.0,1991.0,429.711,0.0041623,9.78947,-0.915365,0.0000095505,0.0811039,0.149959,0.0712754,963.0,1.0,,,204.0,1,large_metro
12099,2010,40035,212815,31401,133053,20377,361,16,368,4742,14171,716,220,39080,,,0.976146,0.564094,0.0832324,0.352674,9.42348,8196.0,3723.0,276.213,0.00348903,10.2242,0.226637,0.0250122,0.16712,0.115504,0.0747122,2226.0,180.0,22.0,361.0,1094.0,1,large_metro
12101,2010,6861,30266,1861,20050,4555,49,0,6,448,1803,53,29,6777,,,0.987757,0.580064,0.0356671,0.384269,7.60487,3178.0,1920.0,479.71,0.00502375,9.45432,-1.15326,0.000207495,0.0740731,0.16152,0.0692167,973.0,30.0,,1.0,251.0,1,large_metro
12103,2010,29186,197658,28492,121619,16807,545,44,251,3021,8518,641,120,28410,,,0.973412,0.56836,0.0819279,0.349712,11.9156,8198.0,3983.0,256.364,0.00308397,10.3973,0.49823,0.103605,0.178821,0.115391,0.075082,2593.0,285.0,63.0,247.0,1170.0,1,large_metro
12105,2010,10976,48437,6231,31389,5667,201,10,59,714,4325,206,43,10721,,,0.976767,0.562848,0.0724055,0.364747,7.84047,4541.0,2590.0,398.202,0.00380321,9.95929,-0.999839,0.0000464181,0.103415,0.141639,0.0711917,1330.0,115.0,7.0,60.0,347.0,2,small_metro
12107,2010,1096,5548,719,3077,711,1,0,15,68,301,15,3,1078,,,0.983577,0.59375,0.0769478,0.329302,8.52555,1317.0,967.0,619.821,0.00477007,9.11327,-1.01681,1.19678e-8,0.0349744,0.19294,0.0631372,395.0,,,10.0,52.0,4,nonmetro_adjacent
12109,2010,3023,12701,1603,9887,1436,23,2,16,228,1318,80,18,2925,,,0.967582,0.52503,0.0662643,0.408706,8.00232,2927.0,1783.0,435.358,0.00562525,9.53757,-0.850858,0.00000382969,0.0728189,0.154173,0.0711701,517.0,19.0,,8.0,190.0,1,large_metro
12111,2010,4275,18692,1320,12833,2191,121,0,25,379,1559,153,11,4109,,,0.96117,0.569097,0.0401888,0.390714,7.68304,2720.0,1778.0,518.296,0.00455766,9.5507,-1.29033,0.00000338506,0.066841,0.174826,0.0685084,762.0,103.0,,13.0,199.0,2,small_metro
12113,2010,1571,6153,506,4595,865,7,0,106,80,513,14,2,1555,,,0.989815,0.546739,0.0449618,0.408299,7.16359,1655.0,1232.0,596.046,0.00519169,9.22642,-1.17675,8.11245e-8,0.0454643,0.185338,0.065512,449.0,12.0,,84.0,37.0,2,small_metro
12115,2010,9140,44481,5982,28758,4271,92,2,20,700,4055,200,30,8905,,,0.974289,0.56148,0.0755103,0.36301,8.66751,5126.0,2813.0,341.908,0.00402889,10.0426,-0.410076,0.0193228,0.121383,0.130263,0.073873,1106.0,73.0,,6.0,348.0,2,small_metro
12117,2010,10478,63421,10704,43024,6644,50,1,8,928,2847,168,28,10279,,,0.981008,0.54137,0.0913708,0.367259,11.1805,5088.0,2629.0,338.936,0.00386306,10.0518,-0.460868,0.00412725,0.11401,0.130303,0.0739281,1536.0,37.0,,,537.0,1,large_metro
12119,2010,363,1545,68,1050,155,2,0,2,26,178,7,0,356,,,0.980716,0.580173,0.0255351,0.394292,7.33609,596.0,489.0,820.327,0.00628535,8.30643,-0.68778,3.00932e-11,0.0172345,0.233262,0.0594508,174.0,,,,5.0,3,small_metro
12121,2010,355,1665,44,871,201,1,0,1,45,107,8,0,347,,,0.977465,0.645349,0.0170543,0.337597,7.26761,510.0,431.0,915.428,0.00682441,8.17658,-0.671346,1.3336e-11,0.0142419,0.290603,0.0564139,141.0,,,,135.0,6,nonmetro_adjacent
12123,2010,225,1078,51,709,132,0,0,0,23,70,0,2,223,,,0.991111,0.586507,0.0277476,0.385745,8.16889,421.0,351.0,958.717,0.00927405,7.81671,-0.59755,8.31253e-12,0.0114562,0.267463,0.0544152,124.0,,,,18.0,6,nonmetro_adjacent
12125,2010,23,57,0,31,0,0,0,0,2,21,0,0,23,,,1.0,0.647727,0.0,0.352273,3.82609,44.0,43.0,1141.79,0.0348657,5.13535,0.077483,3.07664e-14,0.00146277,0.319822,0.0524132,,,,,,8,nonmetro_adjacent
12127,2010,9735,43772,4243,29971,4918,245,67,104,713,3688,269,22,9438,,,0.969492,0.56128,0.0544072,0.384313,8.01089,4302.0,2572.0,426.089,0.00458038,9.78133,-1.17116,0.0000617983,0.100923,0.149974,0.0712007,1056.0,200.0,106.0,108.0,406.0,2,small_metro
12129,2010,135,616,23,431,75,1,0,0,1,58,0,0,135,,,1.0,0.575701,0.0214953,0.402804,7.92593,288.0,256.0,960.254,0.00969866,7.41199,-0.393106,6.84586e-12,0.00867979,0.260237,0.0550976,97.0,,,,,2,small_metro
12131,2010,419,1575,100,1162,188,0,0,2,12,217,17,1,401,,,0.957041,0.555164,0.0352485,0.409588,6.77088,633.0,509.0,826.029,0.00843318,8.18931,-0.750198,8.52453e-10,0.0177293,0.233048,0.0588173,136.0,,,,,2,small_metro
12133,2010,134,556,19,422,96,0,0,2,12,24,1,1,131,,,0.977612,0.557673,0.0190572,0.42327,7.4403,245.0,214.0,1163.63,0.0163469,6.96091,-0.386914,2.18829e-12,0.00677468,0.33107,0.0516341,73.0,,,,5.0,3,small_metro
12999,2010,4652,18042,3957,5928,1424,114,7,30,1860,1217,92,19,4540,,,0.975924,0.646041,0.141691,0.212268,6.00322,3177.0,1920.0,280.148,0.00256861,10.1005,0.0290384,0.0000533166,0.0861078,0.137292,0.075191,636.0,21.0,,34.0,272.0,,
13001,2010,184,741,17,646,135,0,0,0,11,38,1,0,183,,,0.994565,0.527778,0.0121083,0.460114,7.63043,341.0,290.0,1016.93,0.0143465,7.31146,-0.480789,3.14418e-11,0.00949319,0.277376,0.0539411,99.0,,,,,7,rural
13003,2010,14,54,4,34,9,0,0,0,1,4,0,0,14,,,1.0,0.586957,0.0434783,0.369565,6.57143,40.0,39.0,1273.37,0.0283554,5.2676,0.0645871,1.27713e-14,0.00122802,0.331968,0.048142,10.0,,,,,9,rural
13005,2010,146,301,3,294,101,0,0,0,7,38,0,0,146,,,1.0,0.503344,0.00501672,0.491639,4.09589,168.0,157.0,1307.85,0.0271082,6.34815,-0.304961,1.18275e-13,0.00474463,0.383942,0.0486739,43.0,,,,,9,rural
13007,2010,103,509,37,137,21,1,0,25,0,56,1,0,102,,,0.990291,0.745242,0.0541728,0.200586,6.63107,163.0,142.0,815.973,0.015085,6.65984,-0.0650266,8.85448e-12,0.00510461,0.212109,0.0565088,21.0,,,25.0,,8,nonmetro_adjacent
13009,2010,758,3064,147,2445,374,8,0,2,31,343,5,0,753,,,0.993404,0.541726,0.0259901,0.432284,7.46174,1010.0,800.0,695.541,0.00650303,8.6724,-0.892419,5.6216e-9,0.0292674,0.205593,0.0631772,226.0,3.0,,,13.0,4,nonmetro_adjacent
13011,2010,179,747,70,427,48,2,0,40,3,86,0,2,177,,,0.988827,0.600482,0.0562701,0.343248,6.94972,481.0,415.0,862.844,0.00722697,8.11926,-0.619087,6.56066e-12,0.013892,0.291519,0.0568195,43.0,,,25.0,,8,nonmetro_adjacent
13013,2010,482,2221,162,1749,283,2,0,0,24,173,4,2,476,,,0.987552,0.537512,0.0392062,0.423282,8.57261,798.0,657.0,769.824,0.00629563,8.56498,-0.875634,7.59883e-11,0.0232456,0.228865,0.0610269,220.0,,,,5.0,1,large_metro
13015,2010,1061,5158,289,3230,686,2,0,6,50,317,11,2,1048,,,0.987747,0.594445,0.0333064,0.372248,8.17813,1322.0,1017.0,674.536,0.00554208,9.0588,-1.19133,1.70602e-9,0.0352581,0.2128,0.0623269,428.0,,,3.0,29.0,1,large_metro
13017,2010,229,985,23,739,189,0,0,1,4,35,5,0,224,,,0.978166,0.563824,0.0131654,0.423011,7.62882,437.0,362.0,981.33,0.0124092,7.58802,-0.588876,6.38766e-12,0.0117666,0.315713,0.0551398,118.0,,,,,7,rural
13019,2010,90,208,13,238,32,0,0,0,2,56,0,1,89,,,0.988889,0.453159,0.0283224,0.518519,5.1,210.0,191.0,992.682,0.0172251,7.02459,-0.268182,2.82613e-12,0.00659712,0.259281,0.0552974,17.0,,,,,8,nonmetro_adjacent
13021,2010,7611,29623,2250,19254,3810,61,4,49,683,3004,223,20,7366,,,0.96781,0.5794,0.0440081,0.376592,6.71751,3607.0,2282.0,469.416,0.00484067,9.68247,-1.32155,0.00000541809,0.0865619,0.166563,0.0704008,1028.0,38.0,,25.0,310.0,3,small_metro
13023,2010,74,354,12,167,41,6,0,1,0,26,0,0,74,,,1.0,0.664165,0.0225141,0.313321,7.2027,313.0,294.0,872.858,0.00870502,7.79314,-0.402144,6.68667e-12,0.00995448,0.297343,0.0560176,29.0,,,,,6,nonmetro_adjacent
13025,2010,10,85,23,38,2,0,0,0,0,8,1,0,9,,,0.9,0.582192,0.157534,0.260274,14.6,85.0,79.0,584.298,0.011353,6.54935,0.0778948,7.90279e-12,0.00289567,0.139266,0.0570838,,,,,,3,small_metro
13027,2010,119,287,1,337,82,0,0,0,4,33,0,0,119,,,1.0,0.4592,0.0016,0.5392,5.2521,160.0,149.0,1336.42,0.0238669,6.41244,-0.288284,7.66949e-14,0.00452907,0.38297,0.0487789,43.0,,,,3.0,3,small_metro
13029,2010,276,606,38,677,135,0,0,0,16,125,2,5,269,,,0.974638,0.458743,0.0287661,0.512491,4.78623,370.0,326.0,857.835,0.0123052,7.55182,-0.459193,1.54519e-10,0.0115241,0.233557,0.0578325,82.0,,,,14.0,2,small_metro
13031,2010,1367,4793,314,3414,544,443,0,34,18,328,16,3,1348,,,0.986101,0.562493,0.0368501,0.400657,6.23336,1160.0,872.0,667.635,0.00647591,8.72176,-0.938248,1.54342e-8,0.0320187,0.20128,0.0636743,269.0,154.0,,20.0,2.0,4,nonmetro_adjacent
13033,2010,465,3193,256,2235,311,1,0,1,10,142,12,0,453,,,0.974194,0.561752,0.0450387,0.393209,12.2237,840.0,644.0,609.757,0.00621236,8.47214,-0.581035,1.06412e-9,0.0250388,0.17873,0.0646028,283.0,,,,3.0,2,small_metro
13035,2010,277,1152,50,812,192,0,0,3,15,67,2,0,275,,,0.99278,0.571996,0.0248262,0.403178,7.27076,566.0,486.0,881.068,0.00767024,8.18993,-0.736858,2.5645e-10,0.0165157,0.246087,0.0576784,132.0,,,,3.0,1,large_metro
13037,2010,36,202,67,68,9,5,0,1,2,19,0,2,34,,,0.944444,0.599407,0.198813,0.20178,9.36111,214.0,200.0,439.693,0.00513344,7.91876,-0.0249538,3.22355e-9,0.00763632,0.123516,0.0597396,2.0,5.0,,,,8,nonmetro_adjacent
13039,2010,778,3992,328,2356,461,1,0,8,16,292,25,4,749,,,0.962725,0.597963,0.0491312,0.352906,8.58098,1216.0,936.0,604.613,0.00513065,9.03163,-0.88745,4.95187e-8,0.0345419,0.185044,0.0636691,320.0,,,1.0,2.0,4,nonmetro_adjacent
13043,2010,47,181,2,136,28,0,0,1,0,18,1,0,46,,,0.978723,0.567398,0.00626959,0.426332,6.78723,155.0,152.0,1238.49,0.0137282,6.81059,-0.237591,2.13884e-13,0.00485853,0.369195,0.0511579,23.0,,,,,9,rural
13045,2010,1430,5598,361,3769,860,58,0,12,76,424,22,1,1407,,,0.983916,0.575452,0.0371094,0.387438,6.8028,1429.0,1057.0,646.453,0.00574582,9.00679,-1.10024,9.86488e-9,0.0381095,0.19873,0.0639727,377.0,8.0,,6.0,45.0,1,large_metro
13047,2010,783,2191,77,1491,524,1,0,12,7,239,4,0,778,,,0.993614,0.582868,0.0204842,0.396648,4.80077,687.0,562.0,877.96,0.00945366,8.22388,-0.884395,3.70216e-11,0.0185132,0.263982,0.0573719,218.0,,,6.0,,2,small_metro
13049,2010,167,637,12,544,52,0,0,58,3,54,2,0,165,,,0.988024,0.533948,0.0100587,0.455993,7.14371,343.0,304.0,937.052,0.00739084,7.78673,-0.447745,6.55699e-12,0.0104747,0.255917,0.0565873,41.0,,,69.0,,8,nonmetro_adjacent
13051,2010,14943,67753,6383,43595,6911,566,1,104,1222,6139,395,79,14465,,,0.968012,0.57549,0.0542168,0.370293,7.87867,5285.0,3134.0,373.52,0.00388109,9.96868,-0.9355,0.000218518,0.125761,0.14049,0.0726222,1564.0,264.0,,86.0,581.0,2,small_metro
13053,2010,2861,17929,1844,11871,1822,73,21,9,300,636,80,22,2754,,,0.9626,0.566585,0.0582733,0.375142,11.0605,3152.0,2116.0,431.967,0.00416271,9.76614,-0.987779,0.0000326606,0.0848751,0.154405,0.0712708,908.0,44.0,24.0,2.0,298.0,2,small_metro
13055,2010,143,665,6,439,104,2,0,0,1,36,1,1,141,,,0.986014,0.599099,0.00540541,0.395496,7.76224,234.0,202.0,1163.56,0.0127295,7.01017,-0.388845,3.76263e-13,0.00630488,0.330087,0.0507669,90.0,,,,,6,nonmetro_adjacent
13057,2010,2665,10824,1007,7981,1541,2,2,1,153,966,56,22,2587,,,0.970732,0.546336,0.0508278,0.402837,7.43415,2280.0,1499.0,542.604,0.00627624,9.36182,-1.13998,3.14302e-7,0.0571986,0.178214,0.0682012,497.0,,,,122.0,1,large_metro
13059,2010,6568,20958,2145,14118,1799,439,1,64,227,4038,473,20,6071,,,0.92433,0.563069,0.0576288,0.379302,5.66702,3626.0,2363.0,421.347,0.00459249,9.79657,-1.01534,0.000535023,0.0942471,0.148285,0.0711222,632.0,116.0,,56.0,203.0,3,small_metro
13061,2010,43,131,5,84,7,0,0,0,14,22,3,0,40,,,0.930233,0.595455,0.0227273,0.381818,5.11628,131.0,121.0,1098.14,0.012438,6.74136,-0.159514,1.51642e-12,0.00414588,0.282849,0.0540775,2.0,,,,1.0,9,rural
13063,2010,3067,14080,1206,10979,1898,161,1,38,103,866,39,5,3023,,,0.985654,0.536075,0.0459166,0.418009,8.56374,2439.0,1649.0,525.236,0.00546408,9.35985,-1.21699,6.74331e-7,0.0625697,0.174692,0.0683444,659.0,127.0,,53.0,89.0,1,large_metro
13065,2010,29,47,1,63,11,0,0,0,1,17,0,0,29,,,1.0,0.423423,0.00900901,0.567568,3.82759,50.0,49.0,1351.82,0.0434218,5.19238,0.00117267,1.35028e-14,0.00154058,0.378581,0.0481307,7.0,,,,,8,nonmetro_adjacent
13067,2010,22387,154561,27226,91144,12429,560,17,99,2570,6712,516,121,21738,,,0.97101,0.566301,0.0997541,0.333945,12.1915,8974.0,4555.0,233.78,0.00307055,10.5139,1.08767,0.859551,0.20947,0.112801,0.0760448,2315.0,331.0,35.0,74.0,1162.0,1,large_metro
13069,2010,579,2544,93,1578,423,0,0,19,13,124,5,0,574,,,0.991364,0.603559,0.0220641,0.374377,7.27979,675.0,546.0,865.141,0.00783402,8.31074,-0.852356,4.71676e-11,0.0183967,0.249935,0.0579908,232.0,,,45.0,,7,rural
13071,2010,434,1671,61,1024,284,4,0,0,15,131,4,0,430,,,0.990783,0.606314,0.0221335,0.371553,6.35023,504.0,407.0,916.142,0.0106536,7.83243,-0.638257,1.43177e-9,0.0136079,0.268957,0.0562757,169.0,,,,4.0,6,nonmetro_adjacent
13073,2010,635,2981,189,1741,415,0,0,17,15,188,3,11,621,,,0.977953,0.607005,0.038485,0.35451,7.73386,928.0,701.0,717.6,0.00827928,8.56034,-0.800238,2.3513e-9,0.0253236,0.212225,0.0619541,218.0,,,8.0,16.0,2,small_metro
13075,2010,237,582,26,506,182,0,0,0,2,53,1,1,235,,,0.991561,0.522442,0.0233393,0.454219,4.70042,327.0,292.0,1016.78,0.0175456,7.32095,-0.50753,8.50497e-12,0.00960951,0.27962,0.0542603,87.0,,,,,6,nonmetro_adjacent
13077,2010,1416,6755,517,4264,998,7,0,6,108,297,19,2,1394,,,0.984463,0.585558,0.0448162,0.369626,8.14689,1572.0,1152.0,637.04,0.00549537,9.12167,-1.18577,3.1085e-8,0.0413289,0.205323,0.064521,467.0,7.0,,,70.0,1,large_metro
13079,2010,39,155,6,81,10,0,0,0,10,19,1,0,38,,,0.974359,0.640496,0.0247934,0.334711,6.20513,150.0,136.0,1020.05,0.0109965,6.96209,-0.216422,5.12982e-13,0.0045543,0.276156,0.0529167,6.0,,,,1.0,3,small_metro
13081,2010,312,960,43,774,225,1,0,0,29,57,4,2,306,,,0.980769,0.540236,0.0241981,0.435566,5.69551,434.0,368.0,971.18,0.0137944,7.56644,-0.604926,8.21653e-12,0.0123652,0.283334,0.056332,107.0,,,,15.0,6,nonmetro_adjacent
13083,2010,292,1014,45,672,178,0,0,0,13,101,2,0,290,,,0.993151,0.585789,0.0259965,0.388215,5.92808,448.0,386.0,868.375,0.0094825,7.86319,-0.568722,1.00791e-10,0.0135069,0.241153,0.0581297,74.0,,,,8.0,2,small_metro
13085,2010,432,1587,47,2364,352,0,0,0,3,77,3,1,428,,,0.990741,0.396948,0.0117559,0.591296,9.25463,440.0,336.0,935.751,0.0201519,6.89698,-0.518304,7.00966e-12,0.0114675,0.273666,0.0567613,137.0,,,,,1,large_metro
13087,2010,310,1150,27,873,197,20,0,0,23,70,1,0,309,,,0.996774,0.560976,0.0131707,0.425854,6.6129,526.0,449.0,935.985,0.00886567,8.03687,-0.736613,1.46406e-11,0.0150362,0.264816,0.0569235,148.0,1.0,,,18.0,6,nonmetro_adjacent
13089,2010,34070,294861,59457,149779,15480,1035,46,352,4835,12322,1032,135,32886,,,0.965248,0.584929,0.117948,0.297123,14.7959,10865.0,5178.0,163.027,0.00244603,10.6981,2.66621,2.46836,0.250921,0.112156,0.0779413,3135.0,580.0,75.0,420.0,1411.0,1,large_metro
13091,2010,196,795,33,525,112,1,0,0,22,61,0,0,196,,,1.0,0.587583,0.0243902,0.388027,6.90306,330.0,285.0,931.21,0.0121867,7.41237,-0.443023,6.78058e-12,0.00972264,0.248581,0.0558672,92.0,,,,14.0,7,rural
13093,2010,67,229,12,169,43,1,0,1,0,22,1,0,66,,,0.985075,0.558537,0.0292683,0.412195,6.1194,214.0,203.0,934.077,0.00916121,7.34485,-0.307745,1.96332e-12,0.00707356,0.24588,0.0559387,28.0,,,,,8,nonmetro_adjacent
13095,2010,3819,19024,1553,11826,2217,59,7,33,212,1291,113,11,3692,,,0.966745,0.587106,0.0479277,0.364966,8.48468,2986.0,2014.0,472.068,0.004156,9.77597,-1.23308,0.00000281659,0.0768098,0.164712,0.0694562,932.0,15.0,12.0,27.0,133.0,3,small_metro
13097,2010,1550,7460,578,6041,1038,2,0,5,98,407,31,5,1514,,,0.976774,0.529867,0.0410541,0.429079,9.08323,1639.0,1185.0,625.609,0.00632789,9.03479,-1.16058,7.11457e-9,0.0434017,0.201154,0.0656847,565.0,,,10.0,61.0,1,large_metro
13099,2010,194,803,29,638,127,0,0,1,12,54,0,0,194,,,1.0,0.546259,0.0197279,0.434014,7.57732,356.0,312.0,943.516,0.00840576,7.76481,-0.562891,2.94896e-12,0.0104166,0.256566,0.0550039,129.0,,,,20.0,8,nonmetro_adjacent
13103,2010,446,1732,117,1437,337,0,0,4,13,92,2,2,442,,,0.991031,0.527085,0.0356056,0.43731,7.36771,625.0,499.0,812.74,0.00957862,8.14538,-0.69413,5.65252e-11,0.0174559,0.224757,0.0589675,218.0,,,,6.0,2,small_metro
13105,2010,158,706,34,415,88,2,0,0,9,59,0,0,158,,,1.0,0.611255,0.0294372,0.359307,7.31013,355.0,321.0,971.511,0.00825097,7.83595,-0.549779,7.11465e-12,0.0107231,0.266958,0.0552887,75.0,,,,1.0,6,nonmetro_adjacent
13107,2010,200,842,10,604,141,3,0,1,9,46,1,0,199,,,0.995,0.578297,0.00686813,0.414835,7.28,321.0,280.0,1052.6,0.013123,7.32099,-0.492322,3.70662e-12,0.00916363,0.288458,0.0539337,105.0,,,,,7,rural
13109,2010,81,148,20,248,45,2,0,0,0,34,0,0,81,,,1.0,0.355769,0.0480769,0.596154,5.1358,135.0,122.0,1083.57,0.028511,6.1487,-0.163654,6.44212e-13,0.0040424,0.276164,0.0522537,33.0,,,,,8,nonmetro_adjacent
